timestamp,open,high,low,close,volume,vwap,transactions
1735794000000,5.9,6.41,5.67,5.96,7598,5.9243,309
1735880400000,6.1078,6.1078,5.75,5.75,1880,5.854,174
1736139600000,5.75,6.24,5.75,6,12964,6.0255,315
1736226000000,6.1,6.1,5.85,5.9827,2805,6.0006,151
1736312400000,5.8918,5.909,5.76,5.76,8915,5.8593,176
1736485200000,5.76,5.83,5.66,5.66,2506,5.7538,185
1736744400000,5.9,5.9,5.695,5.8239,3738,5.8092,461
1736830800000,5.85,5.86,5.5376,5.5376,4939,5.702,106
1736917200000,5.52,5.75,5.32,5.4,5694,5.5086,135
1737003600000,5.65,5.85,5.45,5.6747,19681,5.5883,876
1737090000000,5.4396,5.96,5.4396,5.9,3232,5.8652,203
1737435600000,5.89,6.2,5.51,5.55,12518,5.7972,206
1737522000000,5.7,5.769,5.4,5.698,7342,5.5938,107
1737608400000,5.75,5.9,5.6355,5.9,3654,5.791,341
1737694800000,5.92,6,5.81,5.81,7272,5.894,142
1737954000000,5.81,6.19,5.81,5.9246,9800,5.9672,325
1738040400000,5.99,6.1,5.965,6,5218,6.0097,160
1738126800000,6,6.25,6,6,4809,6.0472,373
1738213200000,6,6.1664,5.89,5.89,5447,6.0473,293
1738299600000,5.9,6.095,5.9,6,2764,5.9901,80
1738558800000,5.95,5.95,5.95,5.95,1513,5.9773,66
1738645200000,6.1,6.19,6,6,2313,6.1009,44
1738731600000,6.1,6.2,6,6.02,4522,6.1188,84
1738818000000,6.22,6.22,5.8,6.01,2781,6.0027,75
1738904400000,6.22,6.2288,5.9182,5.96,2713,6.1206,123
1739163600000,6.01,6.23,6.0067,6.1841,7078,6.0732,135
1739250000000,6.2,6.2,6,6,5135,6.1287,130
1739336400000,6.2,6.25,6.12,6.25,4536,6.1978,130
1739422800000,6.21,6.3,6.11,6.11,5191,6.184,215
1739509200000,6.2997,6.378,6.298,6.3777,6130,6.3024,65
1739854800000,6.55,6.65,6.344,6.43,10318,6.4543,155
1739941200000,6.41,6.49,6.39,6.44,2824,6.4229,95
1740027600000,6.4,6.41,6.3,6.4,2010,6.3739,47
1740114000000,6.2,6.445,6.2,6.4,3418,6.3688,94
1740373200000,6.3,6.6337,6.3,6.331,6990,6.4495,108
1740459600000,6.3,6.3783,6.21,6.33,2610,6.2982,156
1740546000000,6.2,6.59,6.2,6.59,3151,6.4238,88
1740632400000,6.59,6.66,6.2,6.65,11737,6.5876,158
1740718800000,6.2144,7.125,6.2144,6.76,19500,6.7011,185
1740978000000,7.5,7.5,6.6,6.73,9425,6.883,141
1741064400000,6.54,6.57,6.41,6.41,3440,6.5019,126
1741150800000,6.6,6.92,6.4001,6.92,2416,6.5657,189
1741237200000,6.6145,6.6145,6.6145,6.6145,440,6.622,39
1741323600000,6.7,6.903,6.63,6.63,2117,6.6829,42
1741579200000,6.46,6.6,6.2,6.475,9600,6.4025,68
1741665600000,6.27,6.27,5.9,6.175,4048,6.0931,111
1741752000000,6,6.59,5.9065,5.92,13268,6.1117,336
1741838400000,6,6.09,5.68,5.68,5308,5.825,127
1741924800000,5.7,5.7814,4.94,5.5299,9411,5.3914,153
1742184000000,5.84,5.88,5.32,5.6039,12503,5.5306,245
1742270400000,5.8391,5.8391,5.3,5.43,4323,5.557,84
1742356800000,5.31,6.15,5.31,5.76,13099,5.7801,167
1742443200000,5.45,5.5,5.38,5.5,1226,5.4661,74
1742529600000,5.4,6.15,5.3,5.8,16032,5.7801,292
1742788800000,5.59,5.99,5.35,5.55,22570,5.5136,609
1742875200000,5.6,5.6,4.82,4.82,23004,5.1068,335
1742961600000,5,5.7,4.82,5.255,19116,5.2498,330
1743048000000,5.3,6.02,5.15,5.9,22305,5.471,316
1743134400000,5.7,5.99,5.6,5.85,10384,5.7569,165
1743393600000,5.45,6.67,5.45,5.88,24779,6.0832,493
1743480000000,5.6,6.065,5.6,5.86,10702,5.825,188
1743566400000,5.81,6.5,5.59,6.325,27259,6.2344,303
1743652800000,6.03,6.445,5.75,6.34,20152,6.2509,228
1743739200000,6.33,8.4,6.1,6.73,167145,7.1656,1772
1743998400000,6.35,6.79,5.81,6.49,40497,6.1901,486
1744084800000,6.03,6.64,5.85,5.85,6934,6.1764,136
1744171200000,6,6.19,5.86,6,5443,5.9661,163
1744257600000,5.99,6.48,5.82,6.05,84689,6.047,1231
1744344000000,5.9,6.5,5.81,6.23,86451,6.1034,1123
1744603200000,6.1,6.4999,5.88,5.88,83102,6.0687,635
1744689600000,6.1,6.1,5.46,5.46,18815,5.7592,208
