timestamp,open,high,low,close,volume,vwap,transactions
1735794000000,2.9,3.25,2.8386,3.22,315418,3.1266,1827
1735880400000,3.17,3.36,3.13,3.35,554463,3.2589,3028
1736139600000,3.36,3.53,3.23,3.36,339724,3.3909,2043
1736226000000,3.36,3.58,3.35,3.48,192487,3.4375,1336
1736312400000,3.47,3.5,3.3,3.385,219389,3.408,1742
1736485200000,3.27,3.34,3.01,3.06,300105,3.1254,2082
1736744400000,3.06,3.26,2.88,3.1,376822,3.0683,2131
1736830800000,3.12,3.23,3.02,3.09,149726,3.1208,1095
1736917200000,3.12,3.27,3.12,3.25,347432,3.2183,1713
1737003600000,3.25,3.25,2.51,2.58,1259302.0,2.7338,5014
1737090000000,2.51,2.65,2.4,2.55,678219,2.5239,3729
1737435600000,2.6,2.66,2.3,2.46,831055,2.4098,4723
1737522000000,2.44,2.45,2.03,2.3,1666049.0,2.2626,4742
1737608400000,2.29,2.45,2.2,2.2,432276,2.3324,2203
1737694800000,2.24,2.34,2.15,2.15,443471,2.2072,3581
1737954000000,2.15,2.39,2.13,2.25,467939,2.2371,3133
1738040400000,0.8,0.8497,0.6208,0.65,12955568.0,0.7046,31110
1738126800000,0.655,0.66,0.55,0.5716,3381398.0,0.5932,10196
1738213200000,0.55,0.5716,0.5104,0.5193,1961526.0,0.5372,5927
1738299600000,0.51,0.5689,0.51,0.5601,1122726.0,0.5474,2803
1738558800000,0.55,0.5568,0.504,0.5234,936562,0.533,2746
1738645200000,0.5209,0.539,0.5042,0.5377,789144,0.5221,2053
1738731600000,0.535,0.535,0.48,0.5099,1224473.0,0.5029,2092
1738818000000,0.5099,0.5099,0.48,0.5001,702168,0.4945,1668
1738904400000,0.4975,0.5252,0.49,0.509,1042019.0,0.5114,2195
1739163600000,0.5089,0.552,0.5004,0.5375,1773129.0,0.5349,2539
1739250000000,0.547,0.5699,0.5018,0.5396,1041411.0,0.5321,2620
1739336400000,0.5198,0.54,0.5019,0.5046,364778,0.5163,1121
1739422800000,0.51,0.52,0.4818,0.508,481513,0.493,1455
1739509200000,0.5079,0.5294,0.4973,0.5037,418057,0.5102,1300
1739854800000,0.5,0.5101,0.48,0.4996,413631,0.495,950
1739941200000,0.4901,0.499405,0.483,0.49,541850,0.49,1606
1740027600000,0.4821,0.493249,0.473001,0.4827,400531,0.4816,840
1740114000000,0.485,0.49,0.473,0.4802,305956,0.4805,679
1740373200000,0.48,0.486,0.473,0.481,367459,0.4779,1060
1740459600000,0.472,0.4892,0.4641,0.483,175288,0.4768,668
1740546000000,0.47,0.4893,0.47,0.4802,446493,0.4791,584
1740632400000,0.47,0.4801,0.46,0.4635,211639,0.4698,679
1740718800000,0.46,0.4645,0.454,0.4633,260258,0.4593,520
1740978000000,0.4596,0.4699,0.4163,0.4232,362200,0.441,1011
1741064400000,0.42,0.4443,0.3999,0.4354,416310,0.4133,786
1741150800000,0.4303,0.4435,0.4244,0.4291,253124,0.4325,380
1741237200000,0.4289,0.4479,0.4289,0.4403,232893,0.439,452
1741323600000,0.4335,0.4525,0.4274,0.4392,210043,0.4383,511
1741579200000,0.4365,0.455,0.4185,0.4201,165215,0.4281,689
1741665600000,0.4248,0.4248,0.396,0.416,334942,0.4081,488
1741752000000,0.4,0.4211,0.391,0.4045,246339,0.4039,527
1741838400000,0.4,0.4189,0.391,0.391,227669,0.4029,469
1741924800000,0.401,0.419512,0.39,0.4001,143432,0.3984,400
