timestamp,open,high,low,close,volume,vwap,transactions
1735794000000,13.94,14.72,13.94,14.66,253006,14.4727,4732
1735880400000,14.76,14.92,14.21,14.33,226376,14.4783,3783
1736139600000,14.1,14.32,13.76,13.97,268379,14.0035,5510
1736226000000,13.87,14,13.495,13.81,200624,13.7549,5849
1736312400000,13.79,14.37,13.595,14.23,204541,14.0907,3820
1736485200000,14.37,14.4,13.56,13.8,287339,13.9364,4246
1736744400000,13.71,13.885,13.34,13.44,259198,13.5799,3107
1736830800000,13.53,13.68,13.25,13.52,167670,13.4644,3568
1736917200000,13.92,14.15,13.685,14.09,316722,14.0346,5888
1737003600000,14.17,14.17,13.72,13.77,224459,13.9251,4885
1737090000000,13.88,14.1227,13.623,14.08,179745,14.0136,4026
1737435600000,14.32,14.44,13.95,14.22,246490,14.1614,5046
1737522000000,14.39,14.39,13.89,14.13,207250,14.079,4647
1737608400000,14.15,14.72,14.05,14.4,293386,14.4652,7004
1737694800000,14.41,14.65,14.34,14.61,156558,14.522,3681
1737954000000,14.64,14.88,14.14,14.15,249513,14.3158,5151
1738040400000,14.14,14.49,14.0414,14.45,206389,14.3699,4295
1738126800000,14.52,14.57,14.19,14.21,134073,14.3089,3373
1738213200000,14.3,14.93,14.2,14.47,986520,14.4358,7223
1738299600000,14.73,14.81,13.89,14.09,442962,14.2492,5789
1738558800000,13.68,14.3039,13.1,14.17,339765,13.9493,5004
1738645200000,14.29,14.55,14.18,14.53,295789,14.4677,5369
1738731600000,15.04,16.02,14.7101,15.74,886699,15.4793,11169
1738818000000,16.12,16.5,15.57,15.99,1101821.0,16.0338,13965
1738904400000,16.468,16.78,16.01,16.18,975802,16.3407,11662
1739163600000,16.495,16.585,15.44,15.985,655410,15.9784,8177
1739250000000,15.81,16.05,15.61,15.86,335969,15.8918,5787
1739336400000,15.65,16.1199,15.65,16.1,363087,16.0038,6000
1739422800000,16.08,16.5,15.9907,16.44,335886,16.3251,6411
1739509200000,16.71,17.14,16.35,16.75,551624,16.6328,7734
1739854800000,16.9,16.99,16.204,16.56,565482,16.56,7328
1739941200000,16.72,16.75,14.8,15.92,1360477.0,15.6278,14313
1740027600000,15.93,16.22,15.52,15.85,332348,15.8089,6073
1740114000000,15.99,16.095,14.41,14.63,815200,14.8625,11257
1740373200000,14.63,14.63,14.06,14.41,451412,14.416,7146
1740459600000,14.34,14.471,13.93,14.16,415044,14.1523,6885
1740546000000,14.18,14.6,14.12,14.37,312696,14.4185,6340
1740632400000,14.45,14.45,13.82,14.2,272897,14.1709,6699
1740718800000,14.2,14.295,13.94,14.22,407402,14.1866,6645
1740978000000,14.25,14.25,13.572,13.68,394595,13.8855,9186
1741064400000,13.28,13.445,13,13.26,426866,13.2314,9772
1741150800000,13.66,13.68,13.34,13.63,290765,13.5481,8705
1741237200000,13.49,13.51,12.855,12.89,275663,13.0741,7486
1741323600000,12.87,13.0262,12.225,12.53,513643,12.5241,9907
1741579200000,12.28,12.373,11.56,11.89,478096,11.8166,8192
1741665600000,11.82,12.22,11.66,12.06,262018,12.0289,4898
1741752000000,12.25,12.5662,12.1,12.15,251253,12.2124,6127
1741838400000,12.08,12.14,11.65,11.67,267732,11.8592,5974
1741924800000,11.81,12.43,11.81,12.29,473111,12.277,7513
1742184000000,12.41,12.54,12.075,12.36,419987,12.304,5325
