timestamp,open,high,low,close,volume,vwap,transactions
1735794000000,4.9,4.915,4.84,4.89,1725071.0,4.887,4663
1735880400000,4.91,4.96,4.88,4.95,875468,4.9268,3550
1736139600000,4.98,4.995,4.945,4.96,513702,4.9677,2131
1736226000000,5.02,5.06,4.98,5.02,1052337.0,5.0211,2850
1736312400000,5.07,5.09,5.03,5.08,681620,5.0677,2931
1736485200000,4.92,4.93,4.82,4.83,1154097.0,4.8538,3958
1736744400000,4.84,4.89,4.82,4.88,842150,4.866,3272
1736830800000,4.92,4.94,4.89,4.9,821567,4.9041,3579
1736917200000,5.13,5.18,5.11,5.18,1137607.0,5.1489,3840
1737003600000,5.13,5.13,5.08,5.1,1350025.0,5.106,4528
1737090000000,5.06,5.11,5.035,5.08,1315353.0,5.0835,4363
1737435600000,5.15,5.21,5.09,5.19,991249,5.1842,4434
1737522000000,5.09,5.15,5.07,5.08,1553009.0,5.1087,5265
1737608400000,5.08,5.14,5.08,5.13,827949,5.1207,3048
1737694800000,5.15,5.185,5.13,5.15,880443,5.1626,3199
1737954000000,5.2,5.27,5.19,5.27,1315076.0,5.2399,4445
1738040400000,5.41,5.47,5.4,5.43,1160112.0,5.4287,4406
1738126800000,5.44,5.53,5.44,5.48,1541307.0,5.5025,4952
1738213200000,5.59,5.61,5.565,5.57,1161347.0,5.5783,4632
1738299600000,5.63,5.63,5.43,5.48,4022167.0,5.4868,9113
1738558800000,5.53,5.6,5.44,5.58,2096619.0,5.555,5976
1738645200000,5.46,5.52,5.4017,5.51,912719,5.5002,3383
1738731600000,5.54,5.58,5.5,5.55,1397391.0,5.5439,4676
1738818000000,5.6,5.66,5.5502,5.65,2224588.0,5.6369,7840
1738904400000,5.55,5.5701,5.46,5.48,1222527.0,5.4906,4118
1739163600000,5.49,5.5,5.45,5.46,853875,5.4698,3830
1739250000000,5.47,5.51,5.455,5.49,1284820.0,5.4943,3532
1739336400000,5.43,5.46,5.4,5.44,849690,5.4355,3890
1739422800000,5.54,5.61,5.54,5.6,1582275.0,5.5852,4691
1739509200000,5.7,5.76,5.685,5.74,1265363.0,5.7282,3903
1739854800000,5.85,5.88,5.825,5.85,1716626.0,5.8599,4166
1739941200000,5.89,5.9118,5.84,5.87,1443662.0,5.8676,4128
1740027600000,5.86,5.86,5.77,5.79,1133557.0,5.7977,4659
1740114000000,5.65,5.7,5.605,5.62,961881,5.647,3314
1740373200000,5.66,5.6776,5.52,5.59,1169190.0,5.5925,4263
1740459600000,5.73,5.73,5.62,5.67,1501289.0,5.6591,6076
1740546000000,5.64,5.6555,5.6,5.62,817337,5.6249,3587
1740632400000,5.69,5.73,5.68,5.69,917985,5.7026,3867
1740718800000,5.61,5.65,5.57,5.64,1383483.0,5.6169,4213
1740978000000,5.72,5.75,5.63,5.64,2149073.0,5.6988,7101
1741064400000,5.64,5.73,5.595,5.66,2661508.0,5.6571,7432
1741150800000,5.71,5.77,5.675,5.75,1476477.0,5.7303,4178
1741237200000,5.77,5.81,5.74,5.75,1265673.0,5.7685,3868
1741323600000,5.72,5.72,5.63,5.7,1386290.0,5.6828,4519
1741579200000,5.58,5.58,5.49,5.52,1897122.0,5.523,5299
1741665600000,5.4,5.4499,5.3216,5.41,2512996.0,5.388,6179
1741752000000,5.52,5.57,5.48,5.55,1947926.0,5.5354,6501
1741838400000,5.6,5.64,5.58,5.61,1370263.0,5.6069,3402
1741924800000,5.7,5.79,5.695,5.79,1340004.0,5.7603,4216
1742184000000,5.76,5.83,5.75,5.81,2246717.0,5.8026,8309
1742270400000,5.8,5.85,5.765,5.84,1878447.0,5.8288,6677
1742356800000,5.85,5.9499,5.835,5.92,1382418.0,5.8885,4819
1742443200000,5.86,5.92,5.85,5.89,1445336.0,5.8903,5036
1742529600000,5.99,6.08,5.98,6.04,2572838.0,6.0423,5702
1742788800000,5.88,5.93,5.88,5.91,1831005.0,5.9099,5715
1742875200000,5.8,5.8683,5.7945,5.86,1366343.0,5.8434,4297
1742961600000,5.81,5.83,5.78,5.79,1472129.0,5.7962,4683
1743048000000,5.87,5.9,5.855,5.88,1602221.0,5.8797,4001
1743134400000,5.72,5.76,5.635,5.68,1464264.0,5.6709,4273
1743393600000,5.42,5.51,5.42,5.51,1778468.0,5.4755,6339
1743480000000,5.45,5.4555,5.39,5.44,1274177.0,5.4261,4519
1743566400000,5.34,5.44,5.332,5.44,979746,5.4069,3762
1743652800000,4.94,5.04,4.92,4.96,4020190.0,4.9772,9092
1743739200000,4.32,4.388,4.21,4.25,8863954.0,4.2788,18863
1743998400000,4.11,4.4,4.04,4.3,11815079.0,4.2525,19669
1744084800000,4.63,4.67,4.315,4.38,10845120.0,4.4844,17156
1744171200000,4.33,4.83,4.31,4.8,7209306.0,4.5523,15332
1744257600000,4.57,4.585,4.395,4.54,7527854.0,4.5123,13366
1744344000000,4.53,4.67,4.4702,4.65,6449406.0,4.596,10715
1744603200000,4.7,4.78,4.67,4.73,10653000.0,4.7438,21345
1744689600000,4.78,4.89,4.78,4.83,6812061.0,4.8531,12961
1744776000000,4.71,4.745,4.65,4.67,4231086.0,4.6935,9710
1744862400000,4.83,4.8999,4.825,4.84,4869063.0,4.8613,8905
1745208000000,4.84,4.85,4.74,4.81,4406101.0,4.7972,9153
1745294400000,4.84,4.9,4.82,4.87,4741647.0,4.8676,8547
1745380800000,4.88,4.91,4.85,4.87,5331976.0,4.8786,9893
1745467200000,4.91,4.96,4.88,4.95,3152062.0,4.9373,5521
1745553600000,4.91,4.96,4.89,4.95,2346001.0,4.9287,4961
1745812800000,5,5.09,4.9607,5.07,4465509.0,5.0579,9166
1745899200000,5.1,5.13,5.07,5.1,2595025.0,5.1066,6301
1745985600000,5.01,5.05,4.96,5.05,2647305.0,5.0155,5708
1746072000000,4.94,4.96,4.8991,4.92,3467152.0,4.9374,8903
1746158400000,4.85,4.93,4.77,4.92,4467843.0,4.9011,9229
1746417600000,4.89,4.97,4.88,4.9,3290609.0,4.9345,7643
1746504000000,4.9,4.94,4.881,4.91,3819884.0,4.9074,6804
1746590400000,4.9,4.94,4.89,4.91,2576636.0,4.9173,5899
1746676800000,4.92,5.02,4.92,4.97,5112706.0,4.9841,7112
1746763200000,5.08,5.1,5.07,5.1,2737433.0,5.0878,5940
1747022400000,5.16,5.2,5.14,5.16,3428106.0,5.1649,6987
1747108800000,5.15,5.2,5.13,5.17,4425603.0,5.1672,7559
1747195200000,5.24,5.28,5.23,5.26,2439943.0,5.2475,8708
1747281600000,5.21,5.26,5.2,5.25,2649576.0,5.2374,6388
1747368000000,5.115,5.14,5.09,5.14,2548118.0,5.1297,8346
1747627200000,5.11,5.16,5.0815,5.15,3242038.0,5.1384,7503
1747713600000,5.26,5.3099,5.26,5.3,3079963.0,5.2901,5231
1747800000000,5.41,5.49,5.41,5.47,6342704.0,5.4561,9387
1747886400000,5.36,5.4,5.34,5.38,3881026.0,5.3809,8714
1747972800000,5.33,5.44,5.33,5.42,2379287.0,5.404,6190
1748318400000,5.55,5.675,5.55,5.66,6075325.0,5.6364,10636
1748404800000,5.55,5.58,5.5102,5.56,4685159.0,5.5637,7022
1748491200000,5.55,5.55,5.47,5.49,3706434.0,5.4941,10001
1748577600000,5.51,5.57,5.51,5.56,3000194.0,5.5475,7595
1748836800000,5.56,5.63,5.53,5.62,1696746.0,5.5979,4418
1748923200000,5.54,5.56,5.51,5.54,1481952.0,5.5408,5339
1749009600000,5.56,5.56,5.52,5.53,1423336.0,5.5411,4160
1749096000000,5.5,5.55,5.485,5.53,2451370.0,5.5205,5707
1749182400000,5.55,5.58,5.525,5.57,2287417.0,5.5669,5343
1749441600000,5.6,5.6345,5.6,5.61,1962636.0,5.6147,4708
1749528000000,5.53,5.535,5.48,5.49,2305897.0,5.5011,5784
1749614400000,5.5,5.52,5.48,5.49,1651342.0,5.4974,5172
1749700800000,5.57,5.6,5.54,5.56,2395773.0,5.541,3902
1749787200000,5.45,5.52,5.44,5.5,2388926.0,5.489,5463
1750046400000,5.53,5.57,5.495,5.51,3188353.0,5.5264,9115
1750132800000,5.47,5.5,5.42,5.44,2621438.0,5.453,5610
1750219200000,5.47,5.52,5.4601,5.49,2369359.0,5.4926,4838
1750392000000,5.5,5.5,5.44,5.45,1879517.0,5.451,5083
1750651200000,5.35,5.43,5.35,5.42,2967338.0,5.3865,7592
1750737600000,5.57,5.62,5.57,5.6,2111188.0,5.6003,5626
1750824000000,5.49,5.53,5.49,5.51,2070254.0,5.5167,5533
1750910400000,5.57,5.62,5.565,5.6,2122798.0,5.5991,6126
1750996800000,5.57,5.58,5.53,5.56,2559875.0,5.5612,6985
1751256000000,5.58,5.59,5.545,5.56,2703230.0,5.5656,6693
