timestamp,open,high,low,close,volume,vwap,transactions
1735794000000,27.96,27.96,27.96,27.96,240,28.0243,10
1735880400000,28.37,28.37,28.3428,28.3428,100,28.37,1
1736139600000,28.6,28.6,28.37,28.45,13922,28.5187,61
1736226000000,28.1324,28.14,27.99,27.99,6594,28.1337,40
1736312400000,27.875,28.0908,27.851,28.065,39113,27.9371,209
1736485200000,27.76,27.83,27.65,27.7179,19762,27.7106,58
1736744400000,27.37,27.65,27.34,27.62,59270,27.5094,391
1736830800000,27.96,28.0821,27.96,28.0821,5603,27.9767,9
1736917200000,28.67,28.67,28.46,28.56,14597,28.5846,23
1737003600000,28.68,28.96,28.65,28.87,65460,28.8208,293
1737090000000,29.0372,29.11,29.0218,29.0218,7857,29.0834,40
1737435600000,29.41,29.52,29.41,29.4847,1013,29.4737,14
1737522000000,29.6297,29.69,29.6297,29.6474,6810,29.6537,46
1737608400000,29.5,29.71,29.43,29.69,1447,29.5877,23
1737694800000,29.81,29.86,29.718,29.7491,6072,29.8309,29
1737954000000,29.33,29.33,28.97,29.12,13281,29.0213,61
1738040400000,29.4957,29.61,29.458,29.536,2606,29.4753,9
1738126800000,29.37,29.39,29.15,29.22,5573,29.2875,35
1738213200000,29.66,29.71,29.55,29.6386,803,29.6406,14
1738299600000,29.6001,29.66,29.29,29.29,7041,29.4375,29
1738558800000,28.85,29.29,28.7,29.12,10955,29.1966,104
1738645200000,29.65,29.68,29.53,29.5731,2475,29.6251,26
1738731600000,29.57,29.67,29.4999,29.665,16775,29.6068,73
1738818000000,29.8,29.92,29.61,29.8887,16418,29.8075,111
1738904400000,30.13,30.13,29.6599,29.6599,3262,29.8209,38
1739163600000,29.55,29.8,29.55,29.7731,4190,29.7769,24
1739250000000,29.44,29.44,29.4315,29.4315,100,29.44,1
1739336400000,29.135,29.21,29.135,29.21,159,29.1393,8
1739422800000,29.66,29.7854,29.48,29.7854,3552,29.662,53
1739509200000,29.6543,29.73,29.62,29.62,339,29.7013,8
1739854800000,29.67,29.834,29.67,29.834,2770,29.7358,26
1739941200000,29.66,29.83,29.5438,29.5438,1099,29.6831,15
1740027600000,28.8291,28.98,28.7103,28.98,5657,28.9045,27
1740114000000,28.69,28.6901,28.05,28.05,6008,28.3821,67
1740373200000,27.79,27.9997,27.73,27.73,7148,27.8846,84
1740459600000,27.68,27.77,27.57,27.6133,6282,27.6883,74
1740546000000,27.67,27.72,27.6269,27.6269,3620,27.6841,50
1740632400000,27.2699,27.2699,27.225,27.225,158,27.41,10
1740718800000,27.25,27.45,27.25,27.45,296,27.2448,14
1740978000000,27.356,27.356,26.74,26.895,13619,27.0266,219
1741064400000,26.28,26.8702,26.12,26.53,21478,26.7598,63
1741150800000,26.67,26.9118,26.47,26.9118,1054,26.6438,12
1741237200000,26.205,26.205,26,26,2625,26.1056,21
1741323600000,25.95,26.369,25.93,26.369,643,26.0371,16
1741579200000,25.91,25.91,25.53,25.53,1304,25.697,24
1741665600000,25.53,25.605,25.36,25.38,27989,25.4946,224
1741752000000,25.7,25.7,25.57,25.6,2130,25.6555,13
1741838400000,24.91,24.94,24.91,24.94,179,24.9412,10
1741924800000,25.42,25.77,25.4,25.77,10577,25.427,29
1742184000000,26.14,26.21,26.125,26.21,306,26.1282,10
1742270400000,26,26,25.7666,25.7693,1425,25.8416,23
1742356800000,25.99,26.26,25.99,26.26,133,26.0476,12
1742443200000,26.28,26.28,26.0894,26.0894,405,26.2785,5
1742529600000,26.09,26.1611,26.09,26.1611,172,26.1176,5
1742788800000,26.788,26.9245,26.788,26.9245,575,26.8072,11
1742875200000,26.98,26.98,26.83,26.905,1772,26.8616,12
1742961600000,26.79,26.79,26.5162,26.5162,506,26.5757,9
1743048000000,26.0746,26.0746,26.0746,26.0746,22,26.2822,5
1743134400000,25.5496,25.61,25.5496,25.595,1720,25.589,16
1743393600000,25.08,25.61,25.08,25.49,932,25.3602,13
1743480000000,25.49,25.81,25.49,25.7236,545,25.6315,14
1743566400000,25.63,26.2081,25.63,26.2081,627,25.875,11
1743652800000,24.73,24.73,24.4578,24.4578,1442,24.5827,51
1743739200000,23.01,23.2,22.9121,22.9121,2576,23.0867,35
1743998400000,23.11,23.64,22.84,22.9036,905,23.1856,18
1744084800000,22.18,22.48,22.17,22.4734,2232,22.2831,15
1744171200000,22.3,24.85,22.3,24.8228,2680,23.56,22
