timestamp,open,high,low,close,volume,vwap,transactions
1735794000000,13.14,13.245,12.84,12.95,337269,12.9708,7022
1735880400000,13.04,13.15,12.96,13.11,420186,13.0909,7464
1736139600000,13.13,13.3,12.985,13.02,524107,13.0664,8953
1736226000000,13,13.055,12.78,12.94,470403,12.9112,6802
1736312400000,12.82,12.975,12.72,12.96,494185,12.9216,6919
1736485200000,12.78,13.05,12.67,12.83,571976,12.8306,9584
1736744400000,12.78,13.15,12.77,13.15,535204,13.0703,8450
1736830800000,13.23,13.42,13.23,13.42,681508,13.3674,9096
1736917200000,13.39,13.61,13.09,13.49,2906121.0,13.4092,19713
1737003600000,13.57,13.6,13.29,13.57,717182,13.5069,9916
1737090000000,13.72,13.84,13.58,13.72,4550111.0,13.7127,17634
1737435600000,13.96,14.055,13.775,13.96,675661,13.9567,10047
1737522000000,13.88,13.88,13.58,13.58,748969,13.6406,9566
1737608400000,13.59,13.87,13.59,13.8,963779,13.7984,8631
1737694800000,14.47,15.14,14.47,15.07,1559497.0,14.9269,14814
1737954000000,15.08,15.32,14.77,14.91,1470977.0,14.9709,15606
1738040400000,14.88,15.09,14.69,14.81,924447,14.8282,12047
1738126800000,14.76,15.2097,14.68,15.01,1354938.0,15.032,11980
1738213200000,15.2,15.46,15.16,15.34,795840,15.3278,12908
1738299600000,15.28,15.33,14.72,14.88,1306664.0,14.8812,13631
1738558800000,14.65,15.08,14.52,14.91,795760,14.9203,14557
1738645200000,14.91,15.23,14.9,15.1,895683,15.0851,10437
1738731600000,15.15,15.196,14.69,14.81,901362,14.8199,12205
1738818000000,14.84,14.84,14.05,14.3,1066342.0,14.3326,15003
1738904400000,14.3,14.36,14.04,14.07,747495,14.1349,11925
1739163600000,14.15,14.151,13.96,14.05,790189,14.0335,10421
1739250000000,13.96,14.5,13.96,14.43,632258,14.3969,9614
1739336400000,14.27,14.415,14.09,14.14,1071375.0,14.1927,12713
1739422800000,18,18.4494,16.22,16.98,2228760.0,16.9671,23517
1739509200000,17.1,17.76,16.88,17.18,1590380.0,17.1504,17917
1739854800000,17.16,17.68,16.84,17.59,1334244.0,17.5552,14429
1739941200000,17.5,17.56,17.22,17.42,931341,17.4052,12078
1740027600000,17.5,17.64,16.98,17.5,1245523.0,17.3576,16009
1740114000000,17.67,17.83,17.23,17.43,1548380.0,17.4364,18727
1740373200000,17.385,17.41,16.785,16.8,1290057.0,16.9738,14566
1740459600000,16.68,17.02,16.05,16.06,1314001.0,16.2127,19273
1740546000000,16.08,16.49,15.925,16.12,1087993.0,16.1557,15634
1740632400000,16.1,16.29,15.96,16,827796,16.0895,11697
1740718800000,15.92,16.06,15.78,15.98,1056952.0,15.9483,11544
1740978000000,16.04,16.09,15.01,15.11,804944,15.3401,13387
1741064400000,14.81,15.27,14.65,15.05,1042955.0,14.9961,16003
1741150800000,15.01,15.21,14.83,15.13,801628,15.0686,11092
1741237200000,14.9,15.255,14.89,15.06,792576,15.0863,12088
1741323600000,15.07,15.49,15.06,15.31,922352,15.3219,13213
1741579200000,15.05,15.29,14.72,14.85,806033,14.9123,11180
1741665600000,14.87,15.195,14.83,15.11,1028556.0,15.0709,13201
1741752000000,15.08,15.11,14.7,14.91,892790,14.9211,10942
1741838400000,14.87,14.96,14.44,14.46,1054452.0,14.4962,10394
1741924800000,14.66,14.95,14.475,14.91,935644,14.8554,13122
1742184000000,14.79,15.28,14.79,15.13,761235,15.1381,13289
1742270400000,15.24,15.31,15,15.18,835477,15.167,11211
1742356800000,15.17,16.17,15.12,16.1,1433033.0,15.9063,20265
1742443200000,15.79,16.38,15.78,16.33,1285867.0,16.2383,17719
1742529600000,16.07,16.17,15.76,16.03,5758255.0,16.0186,16683
1742788800000,16.34,16.71,16.26,16.64,1349207.0,16.5686,11451
1742875200000,16.59,17.15,16.59,16.96,1102919.0,16.9272,12661
1742961600000,17.08,17.29,17.08,17.15,871967,17.1682,13648
1743048000000,17.09,17.385,16.9,17.3,1044531.0,17.2679,12556
1743134400000,17.12,17.36,16.865,17.05,771997,17.0256,16584
1743393600000,16.73,17.27,16.69,17.08,1115556.0,17.0931,13164
1743480000000,16.97,17.3,16.68,17.29,744442,17.1758,13731
1743566400000,16.99,17.4799,16.94,17.31,949502,17.3083,13602
1743652800000,16.42,16.575,15.8647,16.04,964845,16.0369,20410
1743739200000,15.49,15.64,14.47,14.78,1700981.0,14.837,23561
1743998400000,14.19,15.39,13.83,14.42,1495238.0,14.4261,22894
1744084800000,15.16,15.16,13.99,14.18,1297830.0,14.4417,23253
1744171200000,13.89,15.935,13.8659,15.66,1308874.0,15.3141,20228
1744257600000,15.09,15.39,14.76,15.09,913831,15.0988,14414
1744344000000,15.07,15.55,14.93,15.37,723367,15.3346,11502
1744603200000,15.63,15.675,15.19,15.23,770794,15.3061,11240
1744689600000,15.19,15.59,15.01,15.36,1560151.0,15.3782,13432
1744776000000,15.36,15.98,15.36,15.59,1570947.0,15.6715,23291
1744862400000,15.61,16.19,15.61,15.87,3501923.0,15.921,20958
1745208000000,15.66,15.66,15.1,15.22,1081446.0,15.2393,12705
1745294400000,15.54,15.56,15.02,15.52,1174851.0,15.4199,15517
1745380800000,15.87,16.13,15.39,15.48,827303,15.5425,10539
1745467200000,15.52,16.01,15.42,15.98,655558,15.8942,9100
1745553600000,15.72,16.145,15.72,16.12,587636,16.0451,8996
1745812800000,16.01,16.44,15.99,16.25,897488,16.2206,11515
1745899200000,16.23,16.36,16.005,16.33,573292,16.2766,10517
1745985600000,16.04,16.1,15.64,15.87,1358204.0,15.8189,13085
1746072000000,15.93,16.22,15.855,16.09,839233,16.0975,11886
1746158400000,16.33,16.635,16.21,16.53,516965,16.5223,9158
1746417600000,16.24,16.435,16.07,16.07,625517,16.1986,9299
1746504000000,16.01,16.15,15.82,16.03,863740,16.0105,11765
1746590400000,15.17,15.92,14.23,14.66,1611658.0,14.7986,21112
1746676800000,14.66,14.765,13.855,14.54,1763535.0,14.4359,18969
1746763200000,14.68,14.835,14.35,14.61,1280933.0,14.5465,14030
1747022400000,15.44,15.56,15.04,15.14,1258383.0,15.1792,15374
1747108800000,15.33,15.725,15.27,15.57,820306,15.5781,13349
1747195200000,15.48,15.645,15.31,15.59,725365,15.5678,11407
